key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
g32||BACH1	BACH1	g32	-0.0635686478896417	0.674702296043554	-0.0383696441832788	0.883759790113063	-0.0686401708292421	0.723491068167433	-0.0476719087264878	0.752414351861753	-0.0220588235294118	0.935954896104467	-0.016256157635468	0.933859877418864	0	0	0	0	0	0
g33||BACH1	BACH1	g33	0.00361859245632708	0.980958599077956	0.105849340770466	0.685974099285879	0.00582159565663274	0.976089848430277	0.167560900400863	0.264749044189537	0.129901960784314	0.618661921909265	0.0241379310344828	0.901431642743852	0	0	0	0	0	0
g34||BACH1	BACH1	g34	-0.0373939144102737	0.805121523980165	0.543946026638735	0.0239982502623453	-0.0404306960742465	0.835046528216352	0.115880357693494	0.441893642903684	0.428921568627451	0.0873288343036546	0.0665024630541872	0.731064569380229	0	0	0	0	0	0
g35||BACH1	BACH1	g35	0.0107266102219012	0.943595748535011	0.0829099630234526	0.751734439498875	0.0139443578651234	0.942766755095849	-0.0121492445266728	0.936190624054771	0.122549019607843	0.63896306439944	0.0566502463054187	0.76987724444829	0	0	0	0	0	0
g36||BACH1	BACH1	g36	0.220345074744974	0.141161701888936	-0.207405874248408	0.424428204935896	0.280558101100281	0.140431076868465	0.123034227567068	0.414064506998838	-0.227941176470588	0.377437624817372	0.171428571428571	0.372309138748784	0	0	0	0	0	0
g37||BACH1	BACH1	g37	-0.151602812334733	0.3145351275058	0.44311503100561	0.0748439068735087	-0.178933288415696	0.353031441115329	0.0486586493987049	0.747451842453441	0.485294117647059	0.050321933155636	-0.116256157635468	0.546627510772601	0	0	0	0	0	0
g38||BACH1	BACH1	g38	-0.0400943969994553	0.791351505829865	0.176332651028156	0.49840900452255	-0.0398107730726582	0.837542236126654	-0.00832562442183164	0.956351042450503	0.0980392156862745	0.708395821769232	-0.0330049261083744	0.865140098539501	0	0	0	0	0	0
g39||BACH1	BACH1	g39	-0.0887791317644969	0.557392511478211	-0.158676718950088	0.543000777390702	-0.101728467963562	0.599518669987774	-0.134875115633673	0.370293517441308	-0.227941176470588	0.377437624817372	-0.118226600985222	0.539801680457802	0	0	0	0	0	0
g4||BACH1	BACH1	g4	0.0336684698356602	0.824213281767301	0.312697139828875	0.221701817191684	-0.123846131828449	0.522129170139304	0.0575393154486586	0.703269400959137	0.281862745098039	0.27209698805565	-0.126600985221675	0.51125654676507	0	0	0	0	0	0
g40||BACH1	BACH1	g40	-0.154070422801483	0.306629995426769	-0.0370491273239755	0.887736091499709	-0.181292611172212	0.346614051385812	-0.030528230918952	0.840384886635981	0.0564071228033055	0.829745661337736	-0.000985221674876847	0.996944025245762	0	0	0	0	0	0
g41||BACH1	BACH1	g41	-0.220631966646929	0.140631552964339	-0.0158401554072953	0.951885480263466	-0.268745259398826	0.158638248337487	-0.0381745297563984	0.800661471960861	0.0980392156862745	0.708395821769232	-0.153694581280788	0.424368370374186	0	0	0	0	0	0
g42||BACH1	BACH1	g42	-0.129800678896111	0.389916469312526	0.112880935086203	0.666212198468813	-0.155688191069082	0.41997612826316	-0.0957167967398252	0.526882237283184	0.0711220244041679	0.786198469321604	-0.216748768472906	0.257577726722419	0	0	0	0	0	0
g44||BACH1	BACH1	g44	0.258194554749443	0.0831883884430895	0.341876510891962	0.179233408366336	0.336483290368517	0.0742990952858969	0.258341042244835	0.0831529894052597	0.426470588235294	0.0893008624164066	0.315763546798029	0.0954828506109721	0	0	0	0	0	0
g45||BACH1	BACH1	g45	0.170269397763417	0.257917524927238	-0.433732498508143	0.0819648174550502	0.216685116417969	0.258882995956124	0.135615171137835	0.367654267553032	-0.416666666666667	0.0975196541873995	0.295073891625616	0.120214382114824	0	0	0	0	0	0
g46||BACH1	BACH1	g46	-0.0567124174812043	0.708137758983029	0.0372590629648613	0.887103767843554	-0.0669539794780115	0.730029854867476	-0.00807893925377737	0.957652785041295	0.127450980392157	0.625399970119372	-0.00985221674876847	0.960287973374678	0	0	0	0	0	0
g47||BACH1	BACH1	g47	-0.128769671825434	0.393724770525488	-0.0906007699051598	0.729481630814819	-0.160590202520635	0.405304291459342	-0.0212765957446809	0.888249933836254	-0.0343137254901961	0.898435700733963	-0.0389162561576355	0.84109178461707	0	0	0	0	0	0
g49||BACH1	BACH1	g49	0.00499318566249876	0.973727526977871	0.058353130220042	0.823956886023167	0.010746977962485	0.955875580205735	-0.00413197656490903	0.978493336903977	0.00735294117647059	0.981146015681787	0.00492610837438424	0.980647268115816	0	0	0	0	0	0
